date,QQQ_close,vix,dxy_proxy,tips_proxy,credit_proxy,gold_close,hard_regime,divergence_phase,risk_score,proposed_risk,recovery_active,dxy_roc_20d,tips_roc_20d
2025-01-15,284.29,23.64,101.18,1.7464,398.32,1957.09,RISK_ON,NONE,0.7,0.8,False,0.007367582636399916,0.005411629245825944
2025-01-16,285.41,23.46,101.14,1.756,395.13,1955.04,RISK_ON,NONE,0.7,0.8,False,0.001782884310618238,0.015087577316607925
2025-01-17,290.11,23.44,100.92,1.7666,394.52,1970.94,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.0012898104970731072,0.02667519032951704
2025-01-20,291.77,23.44,101.12,1.7698,397.05,1964.16,TIGHT_LIQUIDITY,LATE,0.3,0.8,True,0.007874015748031482,0.033037590473966816
2025-01-21,291.4,23.5,101.41,1.7611,399.59,1971.36,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.006950650382285817,0.03175347120510863
2025-01-22,283.91,23.82,102.33,1.7702,403.14,1973.32,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.00787944449916278,0.03381416807802373
2025-01-23,274.85,23.5,102.45,1.7653,401.04,1973.25,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.009160756501182199,0.03053123175715111
2025-01-24,277.35,23.26,102.27,1.779,398.58,1986.05,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.006396378665616931,0.032082148865811844
2025-01-27,274.37,23.45,102.73,1.786,400.87,1970.83,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.01351617995264398,0.03668446714650564
2025-01-28,279.32,23.34,102.85,1.7886,402.16,1976.27,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.01180521396950307,0.035189258015974056
2025-01-29,274.52,23.12,103.22,1.7907,405.05,1976.44,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.018350434096290336,0.0343094784266158
2025-01-30,267.03,23.39,103.07,1.7941,403.6,1999.98,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.01888098062475274,0.0418699186991871
2025-01-31,262.28,23.39,103.13,1.7846,404.52,2023.35,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.020180037590266098,0.020704644246168025
2025-02-03,259.44,23.55,102.01,1.7847,403.88,2012.57,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.005619085173501626,0.021112255406797065
2025-02-04,263.97,23.55,101.94,1.7816,399.36,1997.42,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.0031489864199960582,0.019863758658194675
2025-02-05,268.01,23.17,101.64,1.7784,403.66,2008.97,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.005938242280284944,0.021364576154376147
2025-02-06,264.79,23.51,101.35,1.7878,400.49,2024.87,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.0055561067566225475,0.024820865577529494
2025-02-07,262.32,23.37,101.27,1.7906,399.42,2033.53,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.0003951397806973844,0.022674053343994638
2025-02-10,259.05,23.57,101.46,1.7904,398.48,2036.5,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.001279653509203782,0.02145139205842095
2025-02-11,261.09,24.08,101.85,1.7995,405.98,2044.67,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.005330174711282165,0.0235481485694784
2025-02-12,262.85,24.3,101.45,1.7959,404.87,2054.76,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.00266851156355008,0.02834402198808994
2025-02-13,261.5,24.4,101.9,1.804,404.6,2045.94,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.007514336563179791,0.02733485193621865
2025-02-14,266.32,24.65,101.26,1.8015,405.12,2057.91,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.003369005152596083,0.019755462470282037
2025-02-17,270.15,24.78,101.51,1.8025,403.61,2054.97,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.0038568037974684444,0.018476664029833945
2025-02-18,269.7,24.85,100.75,1.7992,403.87,2051.75,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.0065082339019820745,0.0216342058940433
2025-02-19,267.96,25.03,100.33,1.785,403.14,2063.54,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.019544610573634325,0.008360637216133782
2025-02-20,275.57,25.29,99.75,1.7832,403.88,2066.93,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.026354319180087904,0.0101399195604146
2025-02-21,277.69,25.15,99.78,1.7873,406.01,2056.1,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.024347315928424762,0.004665542439572956
2025-02-24,275.41,24.62,99.54,1.783,403.64,2059.31,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.031052272948505766,-0.0016797312430011369
2025-02-25,274.58,24.19,99.64,1.7751,404.94,2041.65,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.031210500729217272,-0.0075478027507548395
2025-02-26,274.18,24.2,99.77,1.7766,404.44,2020.51,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.03342375508622364,-0.007874015748031482
2025-02-27,266.34,24.15,99.78,1.7715,406.08,2017.37,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.031920054332007286,-0.012596845214870922
2025-02-28,261.18,24.16,99.88,1.7747,410.78,2008.73,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.03151362358188692,-0.005547461616048466
2025-03-03,260.32,24.32,99.88,1.7707,407.09,2002.35,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.020880305852367553,-0.007844455650809712
2025-03-04,254.76,24.02,99.57,1.7617,408.63,2011.58,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.023248969982342604,-0.011169735069600395
2025-03-05,250.11,24.03,98.84,1.7577,409.73,2024.0,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.02754820936639113,-0.011639676113360253
2025-03-06,246.4,24.33,98.25,1.7471,411.6,2048.49,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.030587074494326516,-0.022765410001118647
2025-03-07,248.1,24.4,97.4,1.7298,412.05,2044.17,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.038214673644712094,-0.033955098849547616
2025-03-10,242.66,24.48,97.45,1.7383,412.51,2062.57,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.03952296471515859,-0.029099642537980364
2025-03-11,242.21,24.53,97.88,1.7302,419.6,2068.81,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.03897889052528225,-0.038510697415948925
2025-03-12,243.39,24.72,98.62,1.7374,415.68,2089.96,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.027895515032035467,-0.03257419678155804
2025-03-13,241.41,24.82,98.13,1.7423,414.18,2092.26,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.03699705593719338,-0.03420177383592027
2025-03-14,239.69,25.32,98.92,1.743,414.46,2087.63,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.023108828757653632,-0.032472939217318864
2025-03-17,243.98,25.33,98.76,1.7519,413.25,2087.92,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.027090927002265786,-0.028072122052704596
2025-03-18,236.55,25.56,99.54,1.7586,417.0,2076.38,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.012009925558312595,-0.022565584704313024
2025-03-19,237.08,25.42,99.45,1.7657,417.38,2056.68,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.00877105551679458,-0.010812324929971973
2025-03-20,231.0,25.18,99.66,1.7843,420.92,2030.21,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.0009022556390977376,0.0006168685509198024
2025-03-21,236.44,25.47,99.05,1.7819,423.81,2038.84,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.007316095409901857,-0.0030213170704415093
2025-03-24,230.4,25.69,98.22,1.7803,426.83,2039.92,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.013261000602772799,-0.0015143017386426427
2025-03-25,227.87,25.97,98.61,1.7923,429.2,2056.18,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.01033721397029308,0.009689594952397185
2025-03-26,230.42,26.11,98.65,1.7906,426.2,2043.25,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.011225819384584446,0.007880220646178104
2025-03-27,228.79,26.24,99.23,1.7906,428.9,2059.51,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.005512126678693052,0.010781823313575911
2025-03-28,227.38,26.46,99.15,1.8027,430.66,2043.17,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.0073087705246294155,0.01577731447568609
2025-03-31,227.58,26.94,99.08,1.8071,432.2,2029.16,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.00800961153384061,0.020556841926921532
2025-04-01,229.22,26.68,98.85,1.8172,433.26,2025.65,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.00723109370292252,0.03150366123630577
2025-04-02,230.6,26.74,98.86,1.8236,431.5,2027.03,TIGHT_LIQUIDITY,LATE,0.3,0.8,True,0.00020234722784295833,0.037492177277123506
2025-04-03,228.85,26.44,98.51,1.8382,432.62,2009.06,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.0026463104325700204,0.052143552172170926
2025-04-04,222.04,26.49,99.13,1.8369,436.14,2014.81,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.0177618069815193,0.0619146722164412
2025-04-07,223.48,26.26,99.51,1.8342,438.53,2004.13,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.021139045664443357,0.05516884312259118
2025-04-08,223.75,26.42,99.46,1.8382,437.96,1995.83,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.01614221495709023,0.06242052941856446
2025-04-09,229.77,26.75,99.17,1.8438,436.14,1980.08,TIGHT_LIQUIDITY,LATE,0.3,0.8,True,0.005576962076657921,0.06124093473005643
2025-04-10,233.58,26.42,99.55,1.8419,435.72,1986.55,TIGHT_LIQUIDITY,LATE,0.3,0.8,True,0.014470600224192331,0.0571658153016128
2025-04-11,235.56,26.3,99.84,1.8433,432.57,1984.98,TIGHT_LIQUIDITY,LATE,0.3,0.8,True,0.009300444803882035,0.0575444635685598
2025-04-14,240.95,26.77,100.14,1.8327,433.97,1997.6,TIGHT_LIQUIDITY,LATE,0.3,0.8,True,0.0139732685297691,0.04612135395855921
2025-04-15,243.61,27.04,100.3,1.8324,432.52,1971.86,TIGHT_LIQUIDITY,LATE,0.3,0.8,True,0.00763512155917212,0.041965199590583424
2025-04-16,244.61,27.17,100.53,1.8205,434.32,2001.0,TIGHT_LIQUIDITY,LATE,0.3,0.8,True,0.010859728506787292,0.03103584980460994
2025-04-17,244.47,27.24,100.66,1.8394,431.78,2004.65,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.010034115994380866,0.03088045732219924
2025-04-18,240.46,27.18,100.65,1.8521,436.58,2011.74,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.016153457849571007,0.03939615017677767
2025-04-21,238.35,27.88,100.49,1.8472,432.06,2032.21,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.023111382610466302,0.03757793630287032
2025-04-22,242.03,28.57,99.94,1.861,432.37,2044.49,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.01348747591522148,0.038330636612174285
2025-04-23,234.37,29.03,100.27,1.861,434.18,2034.35,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.01642169285352235,0.039316430246844725
2025-04-24,231.45,29.0,99.53,1.8694,437.41,2025.18,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.003023279250226718,0.04400759521947939
2025-04-25,232.44,29.01,99.67,1.8639,435.22,2040.9,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.005244578920827081,0.03394907638542177
2025-04-28,231.71,29.63,99.7,1.8557,438.56,2050.73,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.006257569640694349,0.026893918432848274
2025-04-29,234.28,30.03,99.45,1.8549,438.24,2033.02,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.006069802731411222,0.02074620294959284
2025-04-30,232.7,30.49,99.56,1.8428,434.28,2057.52,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.007080720210398628,0.010528624698398659
2025-05-01,231.85,30.4,99.46,1.8295,438.12,2052.69,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.00964369099583795,-0.004732890871504858
2025-05-02,237.1,30.51,100.04,1.8322,440.49,2063.84,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.009179864823968709,-0.0025586586096140174
2025-05-05,239.28,30.69,99.95,1.8501,438.23,2064.73,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.004421666164204474,0.008668629375204517
2025-05-06,238.87,30.9,99.79,1.8534,437.91,2042.69,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,0.0033179167504526763,0.008268958764008127
2025-05-07,238.43,30.68,99.11,1.8551,439.33,2051.04,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.0006050216799435848,0.006128647358715655
2025-05-08,240.39,30.24,98.58,1.8737,436.7,2060.63,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.009743847312908116,0.017264780932732426
2025-05-09,236.93,30.35,98.34,1.8794,437.19,2054.99,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.015024038461538436,0.019584440948299253
2025-05-12,231.98,30.52,97.87,1.8838,444.21,2075.23,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.02266826442979819,0.027882359360506426
2025-05-13,234.52,30.59,97.12,1.8717,447.76,2064.59,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.03170488534396798,0.02144728225278314
2025-05-14,231.1,30.63,96.72,1.8606,447.76,2052.53,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.037899134586690586,0.02202691568250481
2025-05-15,227.55,30.51,96.93,1.8588,447.41,2061.93,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.037055434134710796,0.010546917473089001
2025-05-16,226.51,30.52,97.12,1.8654,447.15,2063.92,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.03507203179334328,0.007181037740942697
2025-05-19,222.87,30.38,97.43,1.8699,448.51,2068.8,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.030450791123494803,0.012288869640536992
2025-05-20,222.61,30.66,97.81,1.8788,448.37,2089.71,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.021312787672603473,0.00956475013433633
2025-05-21,223.08,30.93,97.93,1.8815,446.53,2100.81,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.02333699012665791,0.011015583019881703
2025-05-22,234.06,30.91,97.96,1.8777,445.35,2124.36,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.0157741384507184,0.004439927249384912
2025-05-23,230.76,30.88,97.35,1.8709,440.92,2134.6,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.02327681348449895,0.0037555662857449157
2025-05-26,241.93,30.87,96.71,1.8797,439.13,2154.87,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.02998996990972924,0.012933124966320042
2025-05-27,240.22,30.78,96.65,1.8872,438.66,2148.24,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.02815485168426346,0.017413337646234206
2025-05-28,238.87,30.52,96.82,1.8707,437.63,2160.52,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.027521092808356906,0.015140004341219981
2025-05-29,239.7,30.78,96.8,1.8821,440.19,2168.13,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.026744419867283264,0.028751024870183217
2025-05-30,243.22,31.08,96.64,1.8698,441.43,2177.29,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.03398640543782494,0.02052177709856995
2025-06-02,247.51,30.91,96.3,1.8745,441.37,2149.42,TIGHT_LIQUIDITY,LATE,0.3,0.8,True,-0.036518259129564856,0.013188476298578333
2025-06-03,248.69,30.49,95.95,1.8875,446.34,2131.99,TIGHT_LIQUIDITY,LATE,0.3,0.8,True,-0.03848080970037082,0.018398618754721152
2025-06-04,246.71,30.59,96.64,1.8832,445.19,2155.95,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.024921804056099228,0.015147431405315048
2025-06-05,244.56,30.88,96.08,1.882,440.89,2140.89,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.025360113613309032,0.004429737951646473
2025-06-06,247.76,30.96,95.96,1.8753,440.44,2146.26,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.024201749033963882,-0.0021815473023305554
2025-06-09,251.65,30.32,95.66,1.8772,440.31,2153.18,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.02258097476244003,-0.0035035566408323504
2025-06-10,252.36,30.33,95.46,1.8753,443.48,2143.0,TIGHT_LIQUIDITY,LATE,0.3,0.8,True,-0.017092257001647515,0.0019233851578779326
2025-06-11,251.57,30.47,96.07,1.8728,446.17,2162.34,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.006720430107526987,0.00655702461571539
2025-06-12,250.78,30.5,95.95,1.8708,448.59,2166.7,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.010110388940472559,0.006455777921239525
2025-06-13,251.34,30.29,95.59,1.8912,448.24,2155.82,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.015753706754530472,0.013830813766484429
2025-06-16,257.31,30.45,95.82,1.8903,447.52,2154.12,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.016524684388792066,0.010909674314134588
2025-06-17,250.39,30.52,95.94,1.9082,447.88,2119.79,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.019118699519476534,0.015648286140089285
2025-06-18,249.47,31.36,96.29,1.9008,449.61,2109.62,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.016746655774532826,0.010257773053414798
2025-06-19,242.89,31.36,96.33,1.8834,446.64,2110.62,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.016639444671294412,0.0030356286946797706
2025-06-20,240.62,31.57,95.87,1.8905,443.6,2135.74,TIGHT_LIQUIDITY,LATE,0.3,0.8,False,-0.015202876219825301,0.01047624138115344
2025-06-23,235.49,31.33,96.04,1.9066,444.35,2145.0,RISK_ON,NONE,0.7,0.8,False,-0.006927928859476684,0.014310794275682381
2025-06-24,235.78,31.1,95.86,1.8954,440.86,2151.89,RISK_ON,NONE,0.7,0.8,False,-0.008173823072943676,0.004345061466723088
2025-06-25,232.57,31.15,95.37,1.8986,439.47,2173.94,RISK_ON,NONE,0.7,0.8,False,-0.014976244577566522,0.014914203239429158
2025-06-26,233.78,31.38,95.09,1.8995,436.8,2168.52,RISK_ON,NONE,0.7,0.8,False,-0.017665289256198258,0.009244992295839749
2025-06-27,233.22,31.22,94.64,1.8865,430.58,2153.35,RISK_ON,NONE,0.7,0.8,False,-0.020695364238410563,0.008931436517274571
2025-06-30,235.36,30.88,94.13,1.9038,428.85,2159.05,RISK_ON,NONE,0.7,0.8,False,-0.022533748701973,0.015630834889303724
2025-07-01,237.56,31.0,93.57,1.902,424.6,2196.89,RISK_ON,NONE,0.7,0.8,False,-0.024804585721730166,0.007682119205298044
2025-07-02,232.87,30.77,93.19,1.8881,427.96,2235.02,RISK_ON,NONE,0.7,0.8,False,-0.03569950331125826,0.0026019541206456775
2025-07-03,231.66,30.49,92.37,1.8862,427.06,2225.72,RISK_ON,NONE,0.7,0.8,False,-0.03861365528726057,0.0022316684378322904
2025-07-04,232.56,30.56,92.49,1.8836,424.16,2236.99,RISK_ON,NONE,0.7,0.8,False,-0.03616090037515629,0.004425958513304629
2025-07-07,232.83,30.72,92.8,1.8706,420.42,2226.05,RISK_ON,NONE,0.7,0.8,False,-0.029897553836504276,-0.0035158747070104246
2025-07-08,229.87,30.85,92.93,1.8812,421.34,2230.19,RISK_ON,NONE,0.7,0.8,False,-0.02650324743347987,0.003146163280541847
2025-07-09,233.68,30.93,92.97,1.8955,421.54,2226.33,RISK_ON,NONE,0.7,0.8,False,-0.03226813781617566,0.012120888509184136
2025-07-10,231.37,31.06,93.44,1.8954,424.77,2196.52,RISK_ON,NONE,0.7,0.8,False,-0.02615945805106834,0.013149454778704328
2025-07-11,231.44,31.03,93.18,1.9184,424.51,2191.13,RISK_ON,NONE,0.7,0.8,False,-0.025211842242912397,0.014382402707275865
2025-07-14,231.75,30.61,92.9,1.9282,422.83,2179.3,RISK_ON,NONE,0.7,0.8,False,-0.030473805051137393,0.020049727556472385
2025-07-15,235.92,30.86,93.1,1.9242,422.13,2167.9,RISK_ON,NONE,0.7,0.8,True,-0.029601834479883293,0.008384865318100898
2025-07-16,233.11,30.64,92.88,1.9146,418.09,2172.1,RISK_ON,NONE,0.7,0.8,False,-0.035413853982760535,0.007260101010100994
2025-07-17,234.05,30.96,92.64,1.9178,418.79,2169.11,RISK_ON,NONE,0.7,0.8,False,-0.03830582373092495,0.0182648401826484
2025-07-18,236.55,31.1,92.77,1.9158,417.81,2149.21,RISK_ON,NONE,0.7,0.8,False,-0.0323354542609785,0.013382702988627315
2025-07-21,234.31,30.96,92.37,1.9204,420.72,2136.41,RISK_ON,NONE,0.7,0.8,False,-0.038213244481466124,0.007238015315220725
2025-07-22,235.41,30.74,92.26,1.9141,422.16,2127.11,RISK_ON,NONE,0.7,0.8,False,-0.03755476736907981,0.009865991347472791
2025-07-23,238.74,30.67,92.03,1.9025,422.72,2141.29,RISK_ON,NONE,0.7,0.8,False,-0.03502149522910769,0.0020541451595912363
2025-07-24,239.82,31.11,92.57,1.9,421.83,2149.19,RISK_ON,NONE,0.7,0.8,True,-0.026501209380586865,0.00026322716504334487
2025-07-25,237.45,31.33,92.71,1.9028,423.48,2175.96,RISK_ON,NONE,0.7,0.8,False,-0.02039306846999167,0.008640339252584228
2025-07-28,238.22,31.29,93.28,1.9124,422.58,2176.91,RISK_ON,NONE,0.7,0.8,False,-0.009030064803994375,0.004517281227019776
2025-07-29,239.06,31.34,92.78,1.898,420.24,2163.08,RISK_ON,NONE,0.7,0.8,False,-0.00844287699048829,-0.002103049421661396
2025-07-30,237.3,31.46,92.73,1.9002,417.07,2156.96,RISK_ON,NONE,0.7,0.8,False,-0.004936151947633749,0.006408558868703951
2025-07-31,239.35,31.56,92.47,1.9022,422.49,2157.56,RISK_ON,NONE,0.7,0.8,False,0.0010826025765939828,0.008482663556356629
2025-08-01,237.43,31.51,92.51,1.9011,422.33,2136.62,RISK_ON,NONE,0.7,0.8,False,0.00021623959346972477,0.009290719898067623
2025-08-04,234.7,31.47,92.46,1.8961,421.8,2138.39,RISK_ON,NONE,0.7,0.8,False,-0.0036637931034483318,0.013631989735913619
2025-08-05,237.64,31.43,92.62,1.8913,423.16,2144.87,RISK_ON,NONE,0.7,0.8,False,-0.00333584418379429,0.0053689134594938626
2025-08-06,240.56,31.56,92.85,1.8908,423.7,2161.69,RISK_ON,NONE,0.7,0.8,False,-0.001290738948047765,-0.0024795568451595473
2025-08-07,238.76,31.42,92.92,1.8951,421.52,2161.42,RISK_ON,NONE,0.7,0.8,False,-0.005565068493150638,-0.00015827793605571738
2025-08-08,238.7,30.95,92.85,1.894,421.03,2183.71,RISK_ON,NONE,0.7,0.8,False,-0.003541532517707835,-0.012718932443703146
2025-08-11,235.17,30.77,91.89,1.8898,419.94,2176.79,RISK_ON,NONE,0.7,0.8,False,-0.01087190527448878,-0.01991494658230475
2025-08-12,238.79,30.92,91.93,1.8867,422.45,2177.36,RISK_ON,NONE,0.7,0.8,False,-0.012567132116004132,-0.019488618646710254
2025-08-13,236.49,30.56,91.77,1.8942,428.13,2179.17,RISK_ON,NONE,0.7,0.8,False,-0.011950904392764805,-0.010654967094954504
2025-08-14,234.37,30.31,91.99,1.8779,429.46,2192.51,RISK_ON,NONE,0.7,0.8,False,-0.007016407599309216,-0.020805089164667834
2025-08-15,235.94,30.25,92.2,1.8798,427.37,2221.79,RISK_ON,NONE,0.7,0.8,False,-0.006144227659803714,-0.018791105543376152
2025-08-18,235.1,30.39,91.32,1.8922,431.05,2223.14,RISK_ON,NONE,0.7,0.8,False,-0.011367327054238485,-0.014684440741512206
2025-08-19,237.04,30.49,91.09,1.8978,428.87,2214.56,RISK_ON,NONE,0.7,0.8,False,-0.012681552135269891,-0.00851575152813333
2025-08-20,240.75,30.66,90.85,1.8912,427.12,2226.8,RISK_ON,NONE,0.7,0.8,False,-0.012821905900250008,-0.005939553219448168
2025-08-21,237.86,30.72,91.13,1.8907,429.63,2222.95,RISK_ON,NONE,0.7,0.8,False,-0.015555795614129786,-0.004894736842105174
2025-08-22,237.44,30.51,91.51,1.8839,430.44,2222.73,RISK_ON,NONE,0.7,0.8,False,-0.012943587531010547,-0.009932730712634119
2025-08-25,234.42,30.37,92.02,1.8861,427.75,2228.37,RISK_ON,NONE,0.7,0.8,False,-0.013507718696397997,-0.013752353064212519
2025-08-26,234.21,31.04,92.14,1.8829,431.31,2200.54,RISK_ON,NONE,0.7,0.8,False,-0.006898038370338422,-0.00795574288724965
2025-08-27,234.73,31.43,92.1,1.867,430.2,2223.83,RISK_ON,NONE,0.7,0.8,False,-0.006793917825946405,-0.01747184506894006
2025-08-28,236.12,31.24,91.86,1.8621,431.05,2245.55,RISK_ON,NONE,0.7,0.8,False,-0.006596734075916544,-0.021080853748291384
2025-08-29,239.58,31.32,91.38,1.8501,432.34,2225.3,RISK_ON,NONE,0.7,0.8,True,-0.012214895686952887,-0.026826574088685495
2025-09-01,239.12,31.36,90.97,1.841,432.01,2234.03,RISK_ON,NONE,0.7,0.8,False,-0.016115076789963156,-0.029059648752702838
2025-09-02,242.66,31.47,91.01,1.8345,429.15,2226.94,RISK_ON,NONE,0.7,0.8,False,-0.017382854675016213,-0.03003225294770795
2025-09-03,244.19,31.52,90.25,1.8277,432.16,2229.06,RISK_ON,NONE,0.7,0.8,False,-0.028002154011847025,-0.033372117622170516
2025-09-04,239.94,31.99,90.25,1.8316,433.11,2224.22,RISK_ON,NONE,0.7,0.8,False,-0.028734395178648287,-0.033507466624452587
2025-09-05,237.91,32.42,90.62,1.8395,434.52,2209.49,RISK_ON,NONE,0.7,0.8,False,-0.024017232094776464,-0.02877507919746569
2025-09-08,242.1,32.22,90.73,1.8248,429.11,2215.29,RISK_ON,NONE,0.7,0.8,False,-0.01262378931330932,-0.03439517409249648
2025-09-09,239.8,31.79,90.94,1.8445,432.61,2212.19,RISK_ON,NONE,0.7,0.8,False,-0.010769063417818026,-0.022367095987703367
2025-09-10,240.06,31.96,91.36,1.8417,432.61,2217.73,RISK_ON,NONE,0.7,0.8,False,-0.004467690966546756,-0.027716186252771724
2025-09-11,242.03,31.91,91.32,1.8547,435.66,2226.03,RISK_ON,NONE,0.7,0.8,False,-0.007283400369605397,-0.012354225464614621
2025-09-12,247.68,31.82,91.92,1.8601,444.12,2208.34,RISK_ON,NONE,0.7,0.8,True,-0.0030368763557483414,-0.010479838280668119
2025-09-15,245.71,31.89,92.08,1.8786,442.25,2223.21,RISK_ON,NONE,0.7,0.8,False,0.008322382829610175,-0.007187400908994834
2025-09-16,249.67,32.02,91.74,1.8922,445.43,2233.43,RISK_ON,NONE,0.7,0.8,False,0.007135799758480443,-0.0029507851196121093
2025-09-17,250.58,32.05,91.72,1.8987,445.42,2221.06,RISK_ON,NONE,0.7,0.8,False,0.00957622454595497,0.003965736040609125
2025-09-18,247.42,31.88,91.81,1.8988,445.91,2229.73,RISK_ON,NONE,0.7,0.8,False,0.007461867661582522,0.004284127571798857
2025-09-19,245.65,32.16,91.72,1.8951,447.11,2201.96,RISK_ON,NONE,0.7,0.8,False,0.0022948311659927167,0.005945113859546769
